google,barbet,Pixel 5a,qcom,1080x2400,420,11,30,244.1.0.19.110,384108453
google,barbet,Pixel 5a,qcom,1080x2400,420,12,31,244.1.0.19.110,384108453
google,blueline,Pixel 3,qcom,1080x2160,440,10,29,244.1.0.19.110,384108453
google,blueline,Pixel 3,qcom,1080x2160,440,11,30,244.1.0.19.110,384108453
google,blueline,Pixel 3,qcom,1080x2160,440,12,31,244.1.0.19.110,384108453
google,bonito,Pixel 3a XL,qcom,1080x2160,400,11,30,244.1.0.19.110,384108453
google,bonito,Pixel 3a XL,qcom,1080x2160,400,12,31,244.1.0.19.110,384108453
google,bramble,Pixel 4a (5G),qcom,1080x2340,420,11,30,244.1.0.19.110,384108453
google,bramble,Pixel 4a (5G),qcom,1080x2340,420,12,31,244.1.0.19.110,384108453
google,coral,Pixel 4 XL,qcom,1440x3040,560,12,31,244.1.0.19.110,384108453
google,crosshatch,Pixel 3 XL,qcom,1440x2960,560,11,30,244.1.0.19.110,384108453
google,crosshatch,Pixel 3 XL,qcom,1440x2960,560,12,31,244.1.0.19.110,384108453
google,flame,Pixel 4,qcom,1080x2280,440,11,30,244.1.0.19.110,384108453
google,flame,Pixel 4,qcom,1080x2280,440,12,31,244.1.0.19.110,384108453
google,marlin,Pixel XL,qcom,1440x2560,560,10,29,244.1.0.19.110,384108453
google,redfin,Pixel 5,qcom,1080x2340,440,12,31,244.1.0.19.110,384108453
google,sailfish,Pixel,qcom,1080x1920,420,7.1,25,244.1.0.19.110,384108453
google,sailfish,Pixel,qcom,1080x1920,420,9,28,244.1.0.19.110,384108453
google,sailfish,Pixel,qcom,1080x1920,420,10,29,244.1.0.19.110,384108453
google,sargo,Pixel 3a,qcom,1080x2220,440,10,29,244.1.0.19.110,384108453
google,sargo,Pixel 3a,qcom,1080x2220,440,11,30,244.1.0.19.110,384108453
google,sargo,Pixel 3a,qcom,1080x2220,440,12,31,244.1.0.19.110,384108453
google,sunfish,Pixel 4a,qcom,1080x2340,440,11,30,244.1.0.19.110,384108453
lge,L-01L,L-01L,qcom,1080x2160,480,10,29,244.1.0.19.110,384108453
lge,L-02K,L-02K,qcom,1440x2880,640,8.0.0,26,244.1.0.19.110,384108453
lge,L-41A,L-41A,qcom,1440x3120,560,10,29,244.1.0.19.110,384108453
lge,L-41A,L-41A,qcom,1440x3120,560,11,30,244.1.0.19.110,384108453
lge,L-51A,L-51A,qcom,1080x2460,420,11,30,244.1.0.19.110,384108453
lge,L-52A,L-52A,qcom,1080x2460,420,12,31,244.1.0.19.110,384108453
lge,acelm,LM-Q920N,qcom,1080x2400,420,11,30,244.1.0.19.110,384108453
lge,acelm,LM-Q920N,qcom,1080x2400,420,12,31,244.1.0.19.110,384108453
lge,acexlm,LM-K920,qcom,1080x2400,420,11,30,244.1.0.19.110,384108453
lge,betalm,LM-G810,qcom,1080x2248,420,11,30,244.1.0.19.110,384108453
lge,blm,LM-R910N,qcom,1876x2428,420,11,30,244.1.0.19.110,384108453
google,bullhead,AWM-A0,qcom,1080x1920,420,8.1,27,244.1.0.19.110,384108453
lge,caymanlm,LM-G900,qcom,1080x2460,420,11,30,244.1.0.19.110,384108453
lge,caymanlm,LM-G900,qcom,1080x2460,420,12,31,244.1.0.19.110,384108453
lge,caymanslm,LM-G910,qcom,1080x2460,420,11,30,244.1.0.19.110,384108453
lge,cv7an,LM-Q815K,qcom,1080x2160,420,8.1,27,244.1.0.19.110,384108453
lge,cv7as,LGL722DL,qcom,1080x2160,420,9,28,244.1.0.19.110,384108453
lge,cv7as,LGL722DL,qcom,1080x2160,420,10,29,244.1.0.19.110,384108453
lge,cv7as-pr,LM-Q720,qcom,1080x2160,420,10,29,244.1.0.19.110,384108453
lge,falcon,falcon,qcom,1080x2340,420,8.1,27,244.1.0.19.110,384108453
lge,falcon,falcon,qcom,1080x2340,420,9,28,244.1.0.19.110,384108453
lge,fh50lm,LM-K735,qcom,1080x2460,420,11,30,244.1.0.19.110,384108453
lge,flashlm,LM-V500XM,qcom,1440x3120,560,12,31,244.1.0.19.110,384108453
lge,flashlmdd,LM-V500,qcom,1440x3120,560,11,30,244.1.0.19.110,384108453
lge,flashlmdd,LM-V500,qcom,1440x3120,560,12,31,244.1.0.19.110,384108453
lge,joan,LG-AS998,qcom,1440x2880,640,8.0.0,26,244.1.0.19.110,384108453
lge,joan,LG-AS998,qcom,1440x2880,640,9,28,244.1.0.19.110,384108453
KDDI,joan,LG-AS998,qcom,1440x2880,640,9,28,244.1.0.19.110,384108453
lge,judyln,LG-G710,qcom,1440x3120,560,8.0.0,26,244.1.0.19.110,384108453
lge,judyln,LG-G710,qcom,1440x3120,560,9,28,244.1.0.19.110,384108453
lge,judyln,LG-G710,qcom,1440x3120,560,10,29,244.1.0.19.110,384108453
lge,judyp,LM-V350,qcom,1440x2880,560,10,29,244.1.0.19.110,384108453
lge,judypn,LM-V405,qcom,1440x3120,560,9,28,244.1.0.19.110,384108453
lge,judypn,LM-V405,qcom,1440x3120,560,10,29,244.1.0.19.110,384108453
lge,lucye,LM-Q850K,qcom,1440x2880,640,7.0,24,244.1.0.19.110,384108453
lge,lucye,LM-Q850K,qcom,1440x2880,640,8.0.0,26,244.1.0.19.110,384108453
lge,lucye,LM-Q850K,qcom,1440x2880,640,9,28,244.1.0.19.110,384108453
lge,mh,LG-M700,qcom,1080x2004,480,7.1,25,244.1.0.19.110,384108453
lge,mh,LG-M700,qcom,1080x2004,480,8.1,27,244.1.0.19.110,384108453
lge,mh2lm,901LG,qcom,1080x2340,420,10,29,244.1.0.19.110,384108453
lge,mh2lm,901LG,qcom,1080x2340,420,11,30,244.1.0.19.110,384108453
lge,mh2lm,901LG,qcom,1080x2340,420,12,31,244.1.0.19.110,384108453
lge,mh3,LM-Q620,qcom,1080x2310,420,11,30,244.1.0.19.110,384108453
lge,mh3-pl,LM-Q730N,qcom,1080x2310,420,11,30,244.1.0.19.110,384108453
lge,mhn,LG-M700,qcom,1080x2160,480,7.1,25,244.1.0.19.110,384108453
lge,mhn,LG-M700,qcom,1080x2160,480,8.1,27,244.1.0.19.110,384108453
lge,phoenix_sprout,LM-Q910,qcom,1440x3120,560,11,30,244.1.0.19.110,384108453
lge,rainbowlm,LM-V700N,qcom,1080x2400,420,11,30,244.1.0.19.110,384108453
lge,tf10,LM-T600,qcom,1200x1920,320,9,28,244.1.0.19.110,384108453
lge,tf10w,LM-T605,qcom,1200x1920,240,9,28,244.1.0.19.110,384108453
lge,timelm,LM-V600,qcom,1080x2460,420,11,30,244.1.0.19.110,384108453
lge,timelm,LM-V600,qcom,1080x2460,420,12,31,244.1.0.19.110,384108453
lge,winglm,LM-F100,qcom,1080x2460,420,11,30,244.1.0.19.110,384108453
lge,winglm,LM-F100,qcom,1080x2460,420,12,31,244.1.0.19.110,384108453
Lenovo,J607Z,Lenovo TB-J607Z,qcom,1200x2000,240,12,31,244.1.0.19.110,384108453
Lenovo,J706F,Lenovo TB-J706F,qcom,1600x2560,320,11,30,244.1.0.19.110,384108453
Lenovo,J706L,Lenovo TB-J706L,qcom,1600x2560,320,11,30,244.1.0.19.110,384108453
Lenovo,Q706F,Lenovo TB-Q706F,qcom,1600x2560,240,11,30,244.1.0.19.110,384108453
Lenovo,Q706Z,Lenovo TB-Q706Z,qcom,1600x2560,240,11,30,244.1.0.19.110,384108453
Lenovo,capri,Lenovo K12 Note,qcom,720x1600,280,11,30,244.1.0.19.110,384108453
Lenovo,caprip,Lenovo K12 Note,qcom,720x1600,280,12,31,244.1.0.19.110,384108453
Lenovo,guamp,Lenovo K12 Note,qcom,720x1600,280,11,30,244.1.0.19.110,384108453
LitByLeia,LPD-10W,LPD-10W,qcom,1600x2560,340,10,29,244.1.0.19.110,384108453
Mi,aliothin,M2012K11AI,qcom,1080x2400,440,11,30,244.1.0.19.110,384108453
Mi,aliothin,M2012K11AI,qcom,1080x2400,440,12,31,244.1.0.19.110,384108453
motorola,ali,XT1925-10,qcom,1080x2160,480,8.0.0,26,244.1.0.19.110,384108453
motorola,ali,XT1925-10,qcom,1080x2160,480,9,28,244.1.0.19.110,384108453
motorola,ali_n,XT1790,qcom,1080x2160,480,9,28,244.1.0.19.110,384108453
motorola,astro,motorola one fusion,qcom,720x1600,280,10,29,244.1.0.19.110,384108453
motorola,astro,motorola one fusion,qcom,720x1600,280,11,30,244.1.0.19.110,384108453
motorola,beckham,Moto Z3 Play,qcom,1080x2160,480,9,28,244.1.0.19.110,384108453
motorola,berlin,motorola edge 20,qcom,1080x2400,400,12,31,244.1.0.19.110,384108453
motorola,berlna,motorola edge (2021),qcom,1080x2460,400,11,30,244.1.0.19.110,384108453
motorola,berlna,motorola edge (2021),qcom,1080x2460,400,12,31,244.1.0.19.110,384108453
motorola,borneo,moto g power,qcom,720x1600,280,10,29,244.1.0.19.110,384108453
motorola,borneo,moto g power,qcom,720x1600,280,11,30,244.1.0.19.110,384108453
motorola,burton,motorola edge plus,qcom,1080x2340,440,12,31,244.1.0.19.110,384108453
motorola,capri,Lenovo K12 Note,qcom,720x1600,280,11,30,244.1.0.19.110,384108453
motorola,caprip,Lenovo K12 Note,qcom,720x1600,280,11,30,244.1.0.19.110,384108453
motorola,caprip,Lenovo K12 Note,qcom,720x1600,280,12,31,244.1.0.19.110,384108453
motorola,cebu,Lenovo K12 Note,qcom,720x1640,280,10,29,244.1.0.19.110,384108453
motorola,cebu,Lenovo K12 Note,qcom,720x1640,280,11,30,244.1.0.19.110,384108453
Lenovo,cebu,Lenovo K12 Note,qcom,720x1640,280,11,30,244.1.0.19.110,384108453
motorola,channel,moto g(7) optimo (XT1952DL),qcom,720x1512,320,9,28,244.1.0.19.110,384108453
motorola,channel,moto g(7) optimo (XT1952DL),qcom,720x1512,320,10,29,244.1.0.19.110,384108453
motorola,chef_sprout,moto x4,qcom,1080x2246,480,10,29,244.1.0.19.110,384108453
motorola,corfur,moto g(50),QTI SM6375,1080x2400,420,11,30,244.1.0.19.110,384108453
motorola,cypfq,XT2171-3,qcom,1080x2460,400,11,30,244.1.0.19.110,384108453
motorola,deen_sprout,motorola one,qcom,720x1520,320,9,28,244.1.0.19.110,384108453
motorola,deen_sprout,motorola one,qcom,720x1520,320,10,29,244.1.0.19.110,384108453
motorola,def,motorola one hyper,qcom,1080x2340,420,11,30,244.1.0.19.110,384108453
motorola,denver,moto g stylus (2021),qcom,1080x2400,400,11,30,244.1.0.19.110,384108453
motorola,denver,moto g stylus (2021),qcom,1080x2400,400,12,31,244.1.0.19.110,384108453
motorola,doha,moto g(7),qcom,1080x2280,420,9,28,244.1.0.19.110,384108453
motorola,sanders,Moto G (5S) Plus,qcom,1080x1920,480,8.1,27,244.1.0.19.110,384108453
motorola,sanders_n,Moto G (4),qcom,1080x1920,480,7.1,25,244.1.0.19.110,384108453
motorola,sanders_n,Moto G (4),qcom,1080x1920,480,8.1,27,244.1.0.19.110,384108453
motorola,sanders_nt,Moto G (4),qcom,1080x1920,480,7.1,25,244.1.0.19.110,384108453
motorola,sanders_nt,Moto G (4),qcom,1080x1920,480,8.1,27,244.1.0.19.110,384108453
motorola,smith,XT2071-4,qcom,876x2142,360,11,30,244.1.0.19.110,384108453
motorola,sofia,moto g power,qcom,1080x2300,420,10,29,244.1.0.19.110,384108453
motorola,sofia,moto g power,qcom,1080x2300,420,11,30,244.1.0.19.110,384108453
motorola,sofiap,moto g stylus,qcom,1080x2300,420,10,29,244.1.0.19.110,384108453
motorola,sofiap,moto g stylus,qcom,1080x2300,420,11,30,244.1.0.19.110,384108453
motorola,sofiap_sprout,moto g pro,qcom,1080x2300,420,12,31,244.1.0.19.110,384108453
motorola,sofiar,moto g(8) power,qcom,1080x2300,420,10,29,244.1.0.19.110,384108453
motorola,sofiar,moto g(8) power,qcom,1080x2300,420,11,30,244.1.0.19.110,384108453
motorola,troika,motorola one action,samsungexynos9609,1080x2520,480,10,29,244.1.0.19.110,384108453
motorola,troika_sprout,motorola one action,samsungexynos9609,1080x2520,480,10,29,244.1.0.19.110,384108453
motorola,troika_sprout,motorola one action,samsungexynos9609,1080x2520,480,11,30,244.1.0.19.110,384108453
motorola,xpeng,moto g200 5G,qcom,1080x2460,400,12,31,244.1.0.19.110,384108453
NEC,LAVIETabT1212QHD1,LAVIE Tab T12 12QHD1,qcom,1600x2560,240,11,30,244.1.0.19.110,384108453
Nokia,A1N_sprout,Nokia 8 Sirocco,qcom,1440x2560,560,10,29,244.1.0.19.110,384108453
Nokia,B2N_sprout,Nokia 7 plus,qcom,1080x2160,420,10,29,244.1.0.19.110,384108453
Nokia,BGT,Nokia 8.3 5G,qcom,1080x2400,400,12,31,244.1.0.19.110,384108453
Nokia,BGT_sprout,Nokia 8.3 5G,qcom,1080x2400,400,12,31,244.1.0.19.110,384108453
Nokia,CTL_sprout,Nokia 7.1,qcom,1080x2280,420,10,29,244.1.0.19.110,384108453
Nokia,DRD,Nokia 5.4,qcom,720x1560,280,11,30,244.1.0.19.110,384108453
Nokia,DRDA_sprout,Nokia 5.4,qcom,720x1560,280,11,30,244.1.0.19.110,384108453
Nokia,DRD_sprout,Nokia 5.4,qcom,720x1560,280,11,30,244.1.0.19.110,384108453
Nokia,DRG_sprout,Nokia 6.1 Plus,qcom,1080x2280,420,10,29,244.1.0.19.110,384108453
Nokia,DRSA_sprout,Nokia 3.4,qcom,720x1560,280,10,29,244.1.0.19.110,384108453
Nokia,DRSA_sprout,Nokia 3.4,qcom,720x1560,280,11,30,244.1.0.19.110,384108453
Nokia,DRS_sprout,Nokia 3.4,qcom,720x1560,280,11,30,244.1.0.19.110,384108453
Nokia,NB1,TA-1004,qcom,1440x2560,560,9,28,244.1.0.19.110,384108453
Nokia,PL2_sprout,Nokia 6.1,qcom,1080x1920,420,10,29,244.1.0.19.110,384108453
Nokia,PNX_sprout,Nokia 8.1,qcom,1080x2246,420,11,30,244.1.0.19.110,384108453
Nokia,RAV_VZW,Nokia 8 V 5G UW,qcom,1080x2400,400,10,29,244.1.0.19.110,384108453
OnePlus,Nord,AC2001,qcom,1080x2400,450,10,29,244.1.0.19.110,384108453
OnePlus,Nord,AC2001,qcom,1080x2400,450,11,30,244.1.0.19.110,384108453
OnePlus,Nord,AC2001,qcom,1080x2400,450,12,31,244.1.0.19.110,384108453
OnePlus,OP5154L1,MT2110,qcom,1080x2400,480,11,30,244.1.0.19.110,384108453
OnePlus,OP5155L1,MT2111,qcom,1080x2400,480,11,30,244.1.0.19.110,384108453
OnePlus,OP5159L1,CPH2459,QTI SM6375,1080x2400,480,11,30,244.1.0.19.110,384108453
OnePlus,OP516EL1,NE2210,qcom,1440x3216,480,12,31,244.1.0.19.110,384108453
OnePlus,OP516FL1,NE2211,qcom,1440x3216,480,12,31,244.1.0.19.110,384108453
OnePlus,OP535DL1,CPH2381,QTI SM6375,1080x2412,480,12,31,244.1.0.19.110,384108453
OnePlus,OP7ProNRSpr,GM1925,qcom,1440x3120,560,10,29,244.1.0.19.110,384108453
OnePlus,OnePlus3T,OnePlus3T,qcom,900x1600,240,7.1,25,244.1.0.19.110,384108453
OnePlus,OnePlus3T,OnePlus3T,qcom,900x1600,240,9,28,244.1.0.19.110,384108453
OnePlus,OnePlus5,OnePlus5,qcom,900x1600,240,7.1,25,244.1.0.19.110,384108453
OnePlus,OnePlus5,OnePlus5,qcom,900x1600,240,9,28,244.1.0.19.110,384108453
OnePlus,OnePlus5,OnePlus5,qcom,900x1600,240,10,29,244.1.0.19.110,384108453
OnePlus,OnePlus5T,OnePlus5T,qcom,1080x2160,420,9,28,244.1.0.19.110,384108453
OnePlus,OnePlus5T,OnePlus5T,qcom,1080x2160,420,10,29,244.1.0.19.110,384108453
OnePlus,OnePlus6,ONEPLUS A6000,qcom,1080x2280,450,9,28,244.1.0.19.110,384108453
OnePlus,OnePlus8T,KB2000,qcom,1080x2400,480,12,31,244.1.0.19.110,384108453
OnePlus,OnePlus8TMO,IN2017,qcom,1080x2400,450,11,30,244.1.0.19.110,384108453
OnePlus,OnePlus8TTMO,KB2007,qcom,1080x2400,450,11,30,244.1.0.19.110,384108453
OnePlus,OnePlus8VZW,IN2019,qcom,1080x2400,450,11,30,244.1.0.19.110,384108453
OnePlus,OnePlus9,LE2110,qcom,1080x2400,480,11,30,244.1.0.19.110,384108453
OnePlus,OnePlus9,LE2110,qcom,1080x2400,480,12,31,244.1.0.19.110,384108453
OnePlus,OnePlus9Pro,LE2120,qcom,1080x2412,480,11,30,244.1.0.19.110,384108453
OnePlus,OnePlus9Pro,LE2120,qcom,1080x2412,480,12,31,244.1.0.19.110,384108453
OnePlus,OnePlus9ProTMO,LE2127,qcom,1080x2412,480,12,31,244.1.0.19.110,384108453
OnePlus,OnePlus9R,OnePlus9R,qcom,1080x2400,450,11,30,244.1.0.19.110,384108453
OnePlus,OnePlus9R,OnePlus9R,qcom,1080x2400,450,12,31,244.1.0.19.110,384108453
OnePlus,OnePlus9TMO,LE2117,qcom,1080x2400,480,12,31,244.1.0.19.110,384108453
OnePlus,OnePlusN10METRO,BE2025,qcom,1080x2400,450,11,30,244.1.0.19.110,384108453
OnePlus,OnePlusN10TMO,BE2028,qcom,1080x2400,450,11,30,244.1.0.19.110,384108453
OnePlus,OnePlusN200,DE2117,qcom,1080x2400,480,12,31,244.1.0.19.110,384108453
OnePlus,OnePlusN200TMO,DE2118,qcom,1080x2400,480,11,30,244.1.0.19.110,384108453
OnePlus,OnePlusN200TMO,DE2118,qcom,1080x2400,480,12,31,244.1.0.19.110,384108453
OnePlus,OnePlusNordCE,EB2101,qcom,1080x2400,450,11,30,244.1.0.19.110,384108453
OnePlus,OnePlusN10,BE2026,qcom,1080x2400,450,11,30,244.1.0.19.110,384108453
OPPO,CPH1877,CPH1877,qcom,1080x2340,480,10,29,244.1.0.19.110,384108453
OPPO,OP4679,PCGM00,qcom,1080x2340,480,11,30,244.1.0.19.110,384108453
OPPO,OP47CFL1,CPH1983,qcom,1080x2340,480,9,28,244.1.0.19.110,384108453
OPPO,OP4AD9,PDHM00,qcom,1080x2400,480,12,31,244.1.0.19.110,384108453
OPPO,OP4AF7,PDNT00,qcom,1080x2400,480,12,31,244.1.0.19.110,384108453
OPPO,OP4B83L1,CPH1907,qcom,1080x2400,480,11,30,244.1.0.19.110,384108453
OPPO,OP4BA1L1,CPH2023,qcom,1440x3168,640,12,31,244.1.0.19.110,384108453
OPPO,OP4BA2L1,CPH2025,qcom,1440x3168,640,12,31,244.1.0.19.110,384108453
OPPO,OP4BA5L1,CPH2109,qcom,1080x2400,480,10,29,244.1.0.19.110,384108453
OPPO,OP4BA5L1,CPH2109,qcom,1080x2400,480,11,30,244.1.0.19.110,384108453
OPPO,OP4BA5L1,CPH2109,qcom,1080x2400,480,12,31,244.1.0.19.110,384108453
OPPO,OP4BAFL1,A002OP,qcom,1080x2400,480,11,30,244.1.0.19.110,384108453
OPPO,OP4C2DL1,CPH2009,qcom,1080x2400,480,12,31,244.1.0.19.110,384108453
